0;0;1.0
0;286;3.57
1;1;1.0
2;2;1.0
2;880;-0.0006
3;3;1.0
4;4;1.0
4;885;-3330.0
5;5;1.0
5;588;-42840.0
5;846;-0.225
6;6;1.0
6;347;-2.35
6;927;-2.35
7;7;1.0
7;427;-80000.0
8;8;1.0
8;101;-1.02
9;9;1.0
9;154;-0.0169705581939628
9;816;-0.0130467681272361
10;10;1.0
10;78;-0.00435006
10;293;-0.00620688
10;501;-0.0031463199999999998
11;11;1.0
11;340;-0.089
11;665;-0.11
12;12;1.0
13;13;1.0
13;672;-0.21153054221002057
14;14;1.0
14;62;-1.0
15;15;1.0
15;880;-0.003
16;16;1.0
16;601;-0.4
17;17;1.0
17;73;-3.53154920467617
17;154;-0.0217927815515292
17;477;-3.89351138493936
17;711;-0.00413344598730038
17;816;-15.9187731354229
18;18;1.0
18;913;-0.9892787524366471
19;19;1.0
19;236;-53.23375
20;20;1.0
21;21;1.0
22;22;1.0
22;671;0.053942
23;23;1.0
23;711;-0.00607286630499613
24;24;1.0
24;77;-250.0
25;25;1.0
25;347;-0.00083
25;880;-3.34
26;26;1.0
26;217;828000000.0
27;27;1.0
27;170;-0.0058
27;199;-0.00587649940031996
27;379;-0.0058393
27;595;-0.00587649940031996
28;28;1.0
29;29;1.0
30;30;1.0
30;102;-0.0041
30;236;-3.217910447761195
30;294;-0.0041
30;318;-0.0043
30;661;-0.0198675496688742
30;671;-0.35088
30;768;-1.0
30;887;-0.0041
31;31;1.0
31;553;-0.182758081224134
31;620;-0.182758081224134
31;745;-0.977172378642029
32;32;1.0
32;846;-0.000909
33;33;1.0
34;34;1.0
34;873;-0.0005050234354309246
35;35;1.0
35;299;-0.012598425196850395
36;36;1.0
37;37;1.0
37;340;-0.13
38;38;1.0
38;265;-0.041393706
39;39;1.0
39;170;-0.002658514
39;199;-0.002658514
39;228;-0.002658514
39;379;-0.002658514
39;433;-0.002658514
39;520;-0.002658514
39;595;-0.002658514
39;656;-0.004652399
39;740;-0.002658514
39;745;-0.002658514
40;40;1.0
40;77;-26600.0
40;149;-0.0014
40;340;-0.003
40;665;-0.85
41;41;1.0
41;857;-1.6230574629562702
42;42;1.0
42;269;-0.5077966101694915
42;629;-1.02
42;969;-0.125
42;974;-0.07
43;43;1.0
43;45;9520.0
43;217;14400000.0
44;44;1.0
45;45;1.0
45;974;-1.93e-09
46;46;1.0
46;123;-0.05
47;47;1.0
47;927;-0.144590178265634
48;48;1.0
48;224;-2.5e-06
49;49;1.0
49;154;-2.25563122946371e-05
49;816;-0.00112113676833538
50;50;1.0
51;51;1.0
51;188;-0.0006567185960815792
51;661;-0.01214128
52;52;1.0
52;472;-15.777
52;500;-15.77786
52;571;-0.06626062512549359
52;668;-0.08325134337394989
52;712;-15.90552
52;934;-15.92628
53;53;1.0
53;542;-1.0
53;713;-1.0
54;54;1.0
54;177;-0.0006888
55;55;1.0
55;472;-1.8926840673253715
55;500;-2.871255614620274
55;712;-1.3688320452015703
55;934;-3.1408194342333
56;56;1.0
57;57;1.0
58;58;1.0
59;59;1.0
59;154;-0.00193614834770559
59;816;-0.00125163285904052
60;60;1.0
61;61;1.0
61;425;-120.0
62;62;1.0
62;953;-0.08450832732082732
63;63;1.0
63;102;-0.0028
63;149;-0.057
63;294;-0.0028
63;318;-0.003
63;611;-0.078
63;665;-0.0068
63;873;-0.012259
63;887;-0.0028
64;64;1.0
64;895;-3.54
65;65;1.0
65;571;-0.011457566427949933
65;668;-0.013959316161692605
66;66;1.0
66;612;-1.00057
67;67;1.0
67;885;-270000.0
68;68;1.0
68;269;-8.06180790960452e-06
69;69;1.0
69;77;-1180.0
69;102;-0.0335
69;177;-0.021846
69;188;-0.002006640154693714
69;273;-0.01
69;294;-0.033
69;318;-0.035
69;412;-440.0
69;428;-0.1705
69;478;-45.0
69;534;-0.00978
69;556;-0.155
69;558;-1.0
69;661;-0.0474613686534216
69;873;-0.0004132465436647745
69;876;-1.0
69;887;-0.0335
69;893;-1.0
70;70;1.0
70;106;-125.0
71;71;1.0
71;825;-0.031548946716232956
72;72;1.0
73;73;1.0
74;18;-0.1477832512315271
74;21;-3.2
74;24;-0.45
74;41;-0.03582720997550657
74;42;-58.0
74;44;-0.0067
74;56;-3.2
74;74;1.0
74;89;-0.0067
74;99;-0.41950216944507884
74;101;-3.2
74;111;-0.0067
74;119;-3.2
74;133;-0.0067
74;153;-0.08724206185567011
74;198;-0.049433085501858744
74;224;-0.578
74;237;-8.059
74;267;-0.52
74;282;-3.2
74;299;-0.022910670648927507
74;310;-0.026205936920222633
74;346;-0.02581085940309241
74;410;-7.518977227327207
74;430;-0.04676258992805756
74;453;-0.0067
74;468;-0.0067
74;494;-3.2
74;535;-3.3274760383386583
74;580;-0.0067
74;582;-3.2
74;612;-0.0067
74;617;-2.5
74;628;-3.2
74;629;-3.2
74;631;-0.1270260492040521
74;649;-0.04368131868131868
74;664;-0.23
74;681;-0.0067
74;686;-3.2
74;714;-0.11183027687882056
74;744;-3.2
74;763;-0.0067
74;765;-0.0067
74;792;-3.2
74;796;-0.4534
74;823;-3.2
74;825;-0.11285006195786863
74;845;-0.021686746987951804
74;857;-0.06364293458619444
74;881;-0.21064676616915426
74;900;-2.32
74;901;-0.17658064516129032
74;908;-3.2
74;913;-0.021695906432748536
74;917;-0.08724206185567011
74;919;-3.2
74;924;-0.45662
74;931;-0.10815126050420168
74;932;-3.2
75;75;1.0
76;76;1.0
77;21;-1.6931e-07
77;56;-1.6931e-07
77;77;1.0
77;92;-1.6931e-07
77;101;-1.6931e-07
77;119;-1.6931e-07
77;282;-1.6931e-07
77;494;-1.6931e-07
77;582;-1.6931e-07
77;616;-1.6931e-07
77;628;-1.6931e-07
77;629;-1.6931e-07
77;686;-1.6931e-07
77;744;-1.6931e-07
77;792;-1.6931e-07
77;823;-1.6931e-07
77;908;-1.6931e-07
77;919;-1.6931e-07
77;932;-1.6931e-07
78;78;1.0
78;765;-1.00057
79;79;1.0
80;80;1.0
80;102;-4e-10
80;132;-4e-10
80;170;-7.1940002862809e-10
80;199;-7.1940002862809e-10
80;228;-7.41e-10
80;294;-4e-10
80;318;-4e-10
80;347;-4e-10
80;379;-7.1940002862809e-10
80;433;-7.41e-10
80;520;-7.41e-10
80;522;-4e-10
80;571;-5.979073243647235e-10
80;595;-7.1940002862809e-10
80;656;-4e-10
80;668;-6.0882800608828e-10
80;671;-4e-10
80;715;-4e-10
80;729;-4e-10
80;740;-7.41e-10
80;745;-4e-10
80;800;-4e-10
80;834;-4e-10
80;887;-4e-10
80;927;-4e-10
80;938;-4e-10
81;81;1.0
82;82;1.0
82;711;-0.00135157812041046
82;880;-0.0148
83;65;-0.018660000000000003
83;83;1.0
84;8;-2.871255614620274
84;36;-2.277
84;84;1.0
84;177;-0.595374
84;197;-0.4598
84;273;-0.645
84;306;-0.10080536912751678
84;348;-1.93
84;358;-6.25
84;380;-3.1408194342333
84;534;-1.33
84;685;-0.4239
84;761;-1.3688320452015703
84;873;-2.829
84;964;-1.8926840673253715
85;85;1.0
86;86;1.0
87;66;-1.11756
87;78;-1.19262
87;87;1.0
87;245;-1.11972
87;293;-1.11756
87;355;-0.1892
87;382;-1.11972
87;501;-1.11756
87;774;-0.321775
87;784;-8.819075999999999
87;856;-0.4402
87;971;-1.11972
88;88;1.0
88;106;-0.17
89;89;1.0
90;61;-3.095e-06
90;90;1.0
90;124;-3.095e-06
90;426;-3.095e-06
90;495;-3.095e-06
90;627;-3.095e-06
90;633;-3.095e-06
90;641;-3.095e-06
90;801;-0.31
90;937;-3.095e-06
91;91;1.0
92;92;1.0
93;93;1.0
93;696;-97.5
94;94;1.0
94;656;-0.96
95;95;1.0
95;170;-0.0058
95;199;-0.00587649940031996
95;379;-0.0058
95;571;-0.00018385650224215247
95;595;-0.00587649940031996
95;668;-0.00018721461187214613
96;96;1.0
96;132;-0.002774475
96;170;-0.032859232
96;199;-0.032859232
96;228;-0.032859232
96;520;-0.032859232
96;595;-0.032859232
96;729;-0.002774475
97;97;1.0
97;311;-143.0
97;400;-0.9
98;98;1.0
99;41;-0.9750612335782676
99;99;1.0
100;100;1.0
100;846;-0.00328
101;101;1.0
102;102;1.0
103;103;1.0
103;881;-0.020019900497512438
104;104;1.0
104;347;8.43645524060307e-07
104;927;8.43645524060307e-07
105;105;1.0
105;601;-0.1
106;106;1.0
106;687;-1.09529e-07
107;107;1.0
107;522;-0.1
108;108;1.0
108;553;0.150723959960653
108;620;0.150723959960653
109;109;1.0
110;110;1.0
110;885;-4400000.0
111;111;1.0
112;112;1.0
112;188;-0.015286949542121205
112;232;-46.38742420664875
112;568;-0.05314009661835748
112;661;-0.0198675496688742
112;671;-0.35088
113;113;1.0
114;114;1.0
114;427;-2.0
115;42;-2.969221894193898e-06
115;115;1.0
116;116;1.0
116;617;-0.01
117;117;1.0
118;118;1.0
118;936;-0.041393706
119;119;1.0
120;120;1.0
121;121;1.0
121;815;-0.0273
122;122;1.0
122;177;-0.000285
122;873;-0.004371787579187859
123;123;1.0
123;132;-0.47
124;124;1.0
124;919;-122.4
125;125;1.0
126;126;1.0
126;380;-5.348319914762801e-10
126;761;-5.348319914762801e-10
127;127;1.0
127;880;-4.78e-07
128;128;1.0
129;61;-9.659999999999999e-08
129;124;-9.659999999999999e-08
129;129;1.0
129;426;-9.659999999999999e-08
129;495;-9.659999999999999e-08
129;588;-57500.0
